Index;Logradouro;Numero;Complemento;Valor_Avaliacao;Bairro;Ano_Construcao;Area_Terreno;Area_Construida;Padrao_Acabamento;Tipo_Construcao;Tipo_Ocupacao;Data_Transacao;Estado_Conservacao;Tipo_Imovel;Ano;Região;Mes
13410;Rua Almirante Batista Leao;43;Apto 1601 Edf Costa Das Palmeiras;432974;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-27;Bom;Apartamento;2021;Sul;Abril
13411;Rua Almirante Batista Leao;43;Apto 1604 Edf Costa Das Palmeiras;238281;Boa Viagem;2019;2051.5;63.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-02-23;Bom;Apartamento;2021;Sul;Fevereiro
13412;Rua Almirante Batista Leao;43;Apto 1604 Edf Costa Das Palmeiras;238281;Boa Viagem;2019;2051.5;63.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-30;Bom;Apartamento;2021;Sul;Abril
13413;Rua Almirante Batista Leao;43;Apto 1701 Edf Costa Das Palmeiras;435703;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-08;Bom;Apartamento;2021;Sul;Abril
13414;Rua Almirante Batista Leao;43;Apto 1701 Edf Costa Das Palmeiras;435703;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-30;Bom;Apartamento;2021;Sul;Abril
13415;Rua Almirante Batista Leao;43;Apto 1702 Edf Costa Das Palmeiras;239783;Boa Viagem;2019;2051.5;63.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-27;Bom;Apartamento;2021;Sul;Abril
13416;Rua Almirante Batista Leao;43;Apto 1706 Edf Costa Das Palmeiras;435703;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-02-23;Bom;Apartamento;2021;Sul;Fevereiro
13417;Rua Almirante Batista Leao;43;Apto 1706 Edf Costa Das Palmeiras;435703;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-30;Bom;Apartamento;2021;Sul;Abril
13418;Rua Almirante Batista Leao;43;Apto 1704 Edf Costa Das Palmeiras;239783;Boa Viagem;2019;2051.5;63.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-26;Bom;Apartamento;2021;Sul;Abril
13419;Rua Almirante Batista Leao;43;Apto 1806 Edf Costa Das Palmeiras;438449;Boa Viagem;2019;2051.5;134.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-04-26;Bom;Apartamento;2021;Sul;Abril
13420;Rua Jose Hipolito Cardoso;72;Apto 0101 Edf Praia Do Porto;386028;Boa Viagem;1999;1079.0;134.24;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-20;Bom;Apartamento;2021;Sul;Julho
13421;Rua Jose Hipolito Cardoso;72;Apto 0603 Edf Praia Do Porto;395008;Boa Viagem;1999;1079.0;132.83;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-15;Bom;Apartamento;2021;Sul;Março
13422;Rua Jose Hipolito Cardoso;90;Apto 0603 Edf Ewald August;300000;Boa Viagem;1982;960.0;118.23;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-26;Bom;Apartamento;2021;Sul;Outubro
13423;Rua Jose Hipolito Cardoso;90;Apto 0603 Edf Ewald August;280000;Boa Viagem;1982;960.0;118.23;Médio;Apartamento > 4 Pavimentos;Residencial;2021-11-20;Bom;Apartamento;2021;Sul;Novembro
13424;Rua Gen Salgado;476;Apto 901 Edf Rosa De Campos Classic;700000;Boa Viagem;2016;2676.33;144.19;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-05;Bom;Apartamento;2021;Sul;Março
13425;Rua Sa E Souza;964;Apto 0604 Edf Barramares;370000;Boa Viagem;1980;1100.0;131.41;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-14;Bom;Apartamento;2021;Sul;Julho
13426;Rua Sa E Souza;1000;Apto 0101 Bloco B - Edf Trinidad;345000;Boa Viagem;1978;1125.0;163.88;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-05-17;Bom;Apartamento;2021;Sul;Maio
13427;Rua Sa E Souza;1020;Apto 1504 Edf Baron De Lantier;456111;Boa Viagem;1982;1907.01;158.53;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-30;Bom;Apartamento;2021;Sul;Julho
13428;Rua Sa E Souza;1020;Apto 1504 Edf Baron De Lantier;456111;Boa Viagem;1982;1907.01;158.53;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-08;Bom;Apartamento;2021;Sul;Julho
13429;Rua Sa E Souza;1020;Apto 1504 Edf Baron De Lantier;456111;Boa Viagem;1982;1907.01;158.53;Médio;Apartamento > 4 Pavimentos;Residencial;2021-05-24;Bom;Apartamento;2021;Sul;Maio
13430;Rua Sa E Souza;1020;Apto 1504 Edf Baron De Lantier;456111;Boa Viagem;1982;1907.01;158.53;Médio;Apartamento > 4 Pavimentos;Residencial;2021-05-24;Bom;Apartamento;2021;Sul;Maio
13431;Rua Sa E Souza;1020;Apto 0501 Edf Baron De Lantier;438363;Boa Viagem;1982;1907.01;163.2;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-24;Bom;Apartamento;2021;Sul;Março
13432;Rua Sa E Souza;1020;Apto 1202 Edf Baron De Lantier;458072;Boa Viagem;1982;1907.01;163.2;Médio;Apartamento > 4 Pavimentos;Residencial;2021-02-16;Bom;Apartamento;2021;Sul;Fevereiro
13433;Rua Sa E Souza;1020;Apto 1303 Edf Baron De Lantier;450415;Boa Viagem;1982;1907.01;158.53;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-06;Bom;Apartamento;2021;Sul;Julho
13434;Rua Major Armando De Souza Mello;42;Apto 0804 Bloco B;392254;Boa Viagem;1997;2112.8;124.72;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-20;Bom;Apartamento;2021;Sul;Agosto
13435;Rua Major Armando De Souza Mello;42;Apto 0302 Bloco A;363953;Boa Viagem;1997;2112.8;118.1;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-03;Bom;Apartamento;2021;Sul;Março
13436;Rua Major Armando De Souza Mello;42;Apto 0802 Bloco A;375568;Boa Viagem;1997;2112.8;118.1;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-07;Bom;Apartamento;2021;Sul;Dezembro
13437;Rua Major Armando De Souza Mello;116;Apto 0303 Edf Grand Marnier;420000;Boa Viagem;1981;1369.5;142.66;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-09;Bom;Apartamento;2021;Sul;Julho
13438;Rua Major Armando De Souza Mello;116;Apto 0301 Edf Grand Marnier;450000;Boa Viagem;1981;1369.5;141.25;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-18;Bom;Apartamento;2021;Sul;Agosto
13439;Rua Professor Augusto Lins E Silva;488;Apto 0902 Edf Lausanne;695000;Boa Viagem;1991;1542.0;217.15;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-04;Bom;Apartamento;2021;Sul;Março
13440;Rua Professor Augusto Lins E Silva;488;Apto 0202 Edf Lausanne;745000;Boa Viagem;1992;1542.0;217.38;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-29;Bom;Apartamento;2021;Sul;Novembro
13441;Rua Professor Augusto Lins E Silva;488;Apto 1302 Edf Lausanne;870000;Boa Viagem;1992;1542.0;217.38;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-08;Bom;Apartamento;2021;Sul;Novembro
13442;Rua Professor Augusto Lins E Silva;488;Apto 2302 Edf Lausanne;760216;Boa Viagem;1992;1542.0;217.38;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-15;Bom;Apartamento;2021;Sul;Março
13443;Rua Major Armando De Souza Mello;57;Apto 0304;190000;Boa Viagem;1977;3750.0;78.18;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-12-15;Bom;Apartamento;2021;Sul;Dezembro
13444;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1602 Edf Recife Flat Service-Bloco B;240000;Boa Viagem;1992;4623.0;79.96;Superior;Hotel;Comercial;2021-12-27;Bom;Hotel;2021;Sul;Dezembro
13445;Rua Dr Luiz Inacio Pessoa De Melo;81;Loja 1 Edf Recife Flat Service-Bloco A;70000;Boa Viagem;1992;4623.0;19.99;Superior;Loja > 4 Pavimentos;Comercial;2021-07-07;Bom;Loja;2021;Sul;Julho
13446;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1705 Edf Recife Flat Service-Bloco B;245000;Boa Viagem;1992;4623.0;79.67;Superior;Hotel;Comercial;2021-08-25;Bom;Hotel;2021;Sul;Agosto
13447;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 0403 Edf Recife Flat Service-Bloco A;230000;Boa Viagem;1992;4623.0;85.63;Superior;Hotel;Comercial;2021-08-12;Bom;Hotel;2021;Sul;Agosto
13448;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1002 Edf Recife Flat Service-Bloco A;240000;Boa Viagem;1992;4623.0;79.96;Superior;Hotel;Comercial;2021-05-10;Bom;Hotel;2021;Sul;Maio
13449;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1602 Edf Recife Flat Service-Bloco A;240000;Boa Viagem;1992;4623.0;79.96;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-16;Bom;Apartamento;2021;Sul;Dezembro
13450;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1702 Edf Recife Flat Service-Bloco A;250000;Boa Viagem;1992;4623.0;79.96;Superior;Hotel;Comercial;2021-04-01;Bom;Hotel;2021;Sul;Abril
13451;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 0505 Edf Recife Flat Service-Bloco A;210000;Boa Viagem;1992;4623.0;79.67;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-24;Bom;Apartamento;2021;Sul;Setembro
13452;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1703 Edf Recife Flat Service-Bloco A;245000;Boa Viagem;1992;4623.0;85.63;Superior;Hotel;Comercial;2021-12-27;Bom;Hotel;2021;Sul;Dezembro
13453;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 0301 Edf Recife Flat Service-Bloco B;280000;Boa Viagem;1992;4623.0;112.03;Superior;Hotel;Comercial;2021-12-28;Bom;Hotel;2021;Sul;Dezembro
13454;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 0401 Edf Recife Flat Service-Bloco B;280000;Boa Viagem;1992;4623.0;112.03;Superior;Hotel;Comercial;2021-12-28;Bom;Hotel;2021;Sul;Dezembro
13455;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 601 Edf Recife Flat Service-Bloco B;181000;Boa Viagem;1992;4623.0;112.03;Superior;Hotel;Comercial;2021-08-24;Bom;Hotel;2021;Sul;Agosto
13456;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1603 Edf Recife Flat Service-Bloco B;245000;Boa Viagem;1992;4623.0;85.63;Superior;Hotel;Comercial;2021-11-10;Bom;Hotel;2021;Sul;Novembro
13457;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1703 Edf Recife Flat Service-Bloco B;235000;Boa Viagem;1992;4623.0;85.63;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-12;Bom;Apartamento;2021;Sul;Agosto
13458;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1404 Edf Recife Flat Service-Bloco B;290000;Boa Viagem;1992;4623.0;111.87;Superior;Apartamento > 4 Pavimentos;Residencial;2021-11-08;Bom;Apartamento;2021;Sul;Novembro
13459;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1904 Edf Recife Flat Service-Bloco B;295000;Boa Viagem;1992;4623.0;111.87;Superior;Hotel;Comercial;2021-12-02;Bom;Hotel;2021;Sul;Dezembro
13460;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1106 Edf Recife Flat Service-Bloco B;230000;Boa Viagem;1992;4623.0;85.24;Superior;Hotel;Comercial;2021-08-09;Bom;Hotel;2021;Sul;Agosto
13461;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1306 Edf Recife Flat Service-Bloco B;220000;Boa Viagem;1992;4623.0;85.24;Superior;Hotel;Comercial;2021-10-07;Bom;Hotel;2021;Sul;Outubro
13462;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1206 Edf Recife Flat Service-Bloco A;235000;Boa Viagem;1992;4623.0;85.24;Superior;Hotel;Comercial;2021-08-06;Bom;Hotel;2021;Sul;Agosto
13463;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1206 Edf Recife Flat Service-Bloco A;235000;Boa Viagem;1992;4623.0;85.24;Superior;Hotel;Comercial;2021-08-13;Bom;Hotel;2021;Sul;Agosto
13464;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 0401 Edf Recife Flat Service-Bloco A;265000;Boa Viagem;1992;4623.0;112.03;Superior;Hotel;Comercial;2021-01-14;Bom;Hotel;2021;Sul;Janeiro
13465;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1904 Edf Recife Flat Service-Bloco A;250000;Boa Viagem;1992;4623.0;111.87;Superior;Hotel;Comercial;2021-09-08;Bom;Hotel;2021;Sul;Setembro
13466;Rua Dr Luiz Inacio Pessoa De Melo;81;Apto 1601 Edf Recife Flat Service-Bloco A;265000;Boa Viagem;1992;4623.0;112.03;Superior;Apartamento > 4 Pavimentos;Residencial;2021-06-15;Bom;Apartamento;2021;Sul;Junho
13467;Rua Visconde De Jequitinhonha;2390;Apto 0302 Bloco T- Edf Saint Thomas;627000;Boa Viagem;2004;2593.31;169.15;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-16;Bom;Apartamento;2021;Sul;Dezembro
13468;Rua Visconde De Jequitinhonha;2390;Apto 0302 Bloco T- Edf Saint Thomas;627000;Boa Viagem;2004;2593.31;169.15;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-20;Bom;Apartamento;2021;Sul;Dezembro
13469;Rua Visconde De Jequitinhonha;2390;Apto 0902 Bloco T- Edf Saint Thomas;670000;Boa Viagem;2004;2593.31;169.15;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-21;Bom;Apartamento;2021;Sul;Dezembro
13470;Rua Visconde De Jequitinhonha;2390;Apto 0902 Bloco T- Edf Saint Thomas;740000;Boa Viagem;2004;2593.31;169.15;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Sul;Dezembro
13471;Rua Mario Souto Maior;56;Apto 0302 Edf Parador De Galicia;946000;Boa Viagem;2002;1135.75;179.92;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-13;Bom;Apartamento;2021;Sul;Julho
13472;Rua Professor Augusto Lins E Silva;497;Apto 603 Edf Costa Do Marfin;396000;Boa Viagem;2005;1158.6;110.35;Superior;Apartamento > 4 Pavimentos;Residencial;2021-04-14;Bom;Apartamento;2021;Sul;Abril
13473;Rua Joao Cardoso Aires;1035;Nan;700000;Boa Viagem;1983;482.47;377.01;Médio;Casa;Comercial;2021-12-07;Regular;Casa;2021;Sul;Dezembro
13474;Rua Waldemar Nery Carneiro Monteiro;755;Apto 0402 Edf Rio Arauã;400000;Boa Viagem;1998;1452.87;171.99;Médio;Apartamento <= 4 Pavimentos;Residencial;2021-03-09;Bom;Apartamento;2021;Sul;Março
13475;Rua Almirante Batista Leao;100;Apto 0601 Edf Greville;361000;Boa Viagem;1980;1096.0;139.09;Médio;Apartamento > 4 Pavimentos;Residencial;2021-05-10;Bom;Apartamento;2021;Sul;Maio
13476;Rua Almirante Batista Leao;100;Apto 0701 Edf Greville;400000;Boa Viagem;1980;1096.0;139.09;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-03;Bom;Apartamento;2021;Sul;Dezembro
13477;Rua Major Armando De Souza Mello;156;Apto 0504 Edf Guatanamo;307488;Boa Viagem;1980;1016.75;141.33;Médio;Apartamento > 4 Pavimentos;Residencial;2021-06-24;Bom;Apartamento;2021;Sul;Junho
13478;Rua Major Armando De Souza Mello;176;Apto 0501 Edf Iberius;422000;Boa Viagem;1989;1008.0;180.06;Médio;Apartamento > 4 Pavimentos;Residencial;2021-07-16;Bom;Apartamento;2021;Sul;Julho
13479;Rua Sa E Souza;979;Apto 1506 Edf. São Ponciano;175000;Boa Viagem;1977;200.0;78.18;Simples;Apartamento > 4 Pavimentos;Residencial;2021-06-29;Bom;Apartamento;2021;Sul;Junho
13480;Rua Sa E Souza;979;Apto 1506 Edf. São Ponciano;204000;Boa Viagem;1977;200.0;78.18;Simples;Apartamento > 4 Pavimentos;Residencial;2021-11-16;Bom;Apartamento;2021;Sul;Novembro
13481;Rua Professor Augusto Lins E Silva;554;Apto 0302 Edf Senzala Do Suassuna;430000;Boa Viagem;1988;795.0;168.01;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-16;Bom;Apartamento;2021;Sul;Agosto
13482;Rua Professor Augusto Lins E Silva;554;Apto 0502 Edf Senzala Do Suassuna;489000;Boa Viagem;1988;795.0;168.01;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-28;Bom;Apartamento;2021;Sul;Outubro
13483;Rua Professor Augusto Lins E Silva;554;Apto 0602 Edf Senzala Do Suassuna;528000;Boa Viagem;1988;795.0;168.01;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-09;Bom;Apartamento;2021;Sul;Outubro
13484;Rua Professor Augusto Lins E Silva;308;Apto 0802 Edf Karpathos;450000;Boa Viagem;1977;768.0;210.0;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-08;Bom;Apartamento;2021;Sul;Setembro
13485;Rua Professor Augusto Lins E Silva;660;Apto 0601 Edf Centauro;534239;Boa Viagem;1994;792.0;171.73;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-22;Bom;Apartamento;2021;Sul;Outubro
13486;Rua General Salgado;180;Apto 0202 Edf Via Affari;579700;Boa Viagem;2004;792.0;150.97;Superior;Apartamento > 4 Pavimentos;Residencial;2021-10-26;Bom;Apartamento;2021;Sul;Outubro
13487;Rua General Salgado;180;Apto 1101 Edf Via Affari;560000;Boa Viagem;2004;792.0;150.97;Superior;Apartamento > 4 Pavimentos;Residencial;2021-01-25;Bom;Apartamento;2021;Sul;Janeiro
13488;Rua General Salgado;180;Apto 1202 Edf Via Affari;553385;Boa Viagem;2004;792.0;150.97;Superior;Apartamento > 4 Pavimentos;Residencial;2021-07-21;Bom;Apartamento;2021;Sul;Julho
13489;Rua General Salgado;180;Apto 1602 Edf Via Affari;567468;Boa Viagem;2004;792.0;150.97;Superior;Apartamento > 4 Pavimentos;Residencial;2021-05-14;Bom;Apartamento;2021;Sul;Maio
13490;Rua Major Armando De Souza Mello;207;Apto 0903 Edf Via Manzoni;402000;Boa Viagem;2001;792.0;120.82;Superior;Apartamento > 4 Pavimentos;Residencial;2021-10-26;Bom;Apartamento;2021;Sul;Outubro
13491;Rua Major Armando De Souza Mello;207;Apto 1301 Edf Via Manzoni;401000;Boa Viagem;2001;792.0;123.23;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-21;Bom;Apartamento;2021;Sul;Setembro
13492;Rua Major Armando De Souza Mello;175;Apto 0801 Ed. Santo Hygino;220000;Boa Viagem;1977;1488.0;78.18;Simples;Apartamento <= 4 Pavimentos;Residencial;2021-08-25;Bom;Apartamento;2021;Sul;Agosto
13493;Rua Mario Souto Maior;89;Apto 1802 Edf. Boa Viagem Prince;1039209;Boa Viagem;2016;1464.0;195.83;Superior;Apartamento > 4 Pavimentos;Residencial;2021-03-08;Bom;Apartamento;2021;Sul;Março
13494;Rua Mario Souto Maior;89;Apto 2202 Edf. Boa Viagem Prince;1170000;Boa Viagem;2016;1464.0;195.83;Superior;Apartamento > 4 Pavimentos;Residencial;2021-06-09;Bom;Apartamento;2021;Sul;Junho
13495;Rua Visconde De Jequitinhonha;2522;Apto 0101 Edf Visconde De Jequitinhonha;600000;Boa Viagem;1982;1156.0;214.86;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-10;Bom;Apartamento;2021;Sul;Setembro
13496;Rua Visconde De Jequitinhonha;2522;Apto 0802 Edf Visconde De Jequitinhonha;608000;Boa Viagem;1982;1156.0;214.86;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-13;Bom;Apartamento;2021;Sul;Agosto
13497;Rua Visconde De Jequitinhonha;2544;Apto 0102 Edf Itaberaba Village;992453;Boa Viagem;2002;1615.0;216.75;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-17;Bom;Apartamento;2021;Sul;Agosto
13498;Rua General Salgado;50;Apto 0401 Edf Mayaguano;400000;Boa Viagem;1981;700.0;171.4;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-07;Bom;Apartamento;2021;Sul;Dezembro
13499;Rua General Salgado;82;Apto 0802 Edf Castelo De Luxemburgo;498000;Boa Viagem;2000;816.0;170.84;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-28;Bom;Apartamento;2021;Sul;Setembro
13500;Rua General Salgado;82;Apto 1502 Edf Castelo De Luxemburgo;650000;Boa Viagem;2000;816.0;185.99;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-09;Bom;Apartamento;2021;Sul;Agosto
13501;Rua Professor Augusto Lins E Silva;621;Apto 1002 Edf Castelo Escorial;600000;Boa Viagem;1995;1224.0;162.29;Médio;Apartamento > 4 Pavimentos;Residencial;2021-03-08;Bom;Apartamento;2021;Sul;Março
13502;Rua Professor Augusto Lins E Silva;621;Apto 1901 Edf Castelo Escorial;590000;Boa Viagem;1995;1224.0;162.29;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-02;Bom;Apartamento;2021;Sul;Agosto
13503;Rua Professor Augusto Lins E Silva;621;Apto 1901 Edf Castelo Escorial;590000;Boa Viagem;1995;1224.0;162.29;Médio;Apartamento > 4 Pavimentos;Residencial;2021-08-03;Bom;Apartamento;2021;Sul;Agosto
13504;Rua Arthur Bruno Schwambach;394;Apto 0901 Edf Claudinus;1955000;Boa Viagem;1984;553.78;369.78;Médio;Apartamento > 4 Pavimentos;Residencial;2021-10-07;Bom;Apartamento;2021;Sul;Outubro
13505;Rua Arthur Bruno Schwambach;446;Apto 201 Edf Costa Do Rio;213301;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13506;Rua Arthur Bruno Schwambach;446;Apto 301 Edf Costa Do Rio;214646;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13507;Rua Arthur Bruno Schwambach;446;Apto 306 Edf Costa Do Rio;202135;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-14;Bom;Apartamento;2021;Sul;Dezembro
13508;Rua Arthur Bruno Schwambach;446;Apto 501 Edf Costa Do Rio;217360;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13509;Rua Arthur Bruno Schwambach;446;Apto 410 Edf Costa Do Rio;201626;Boa Viagem;2021;1560.28;59.4;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-10;Bom;Apartamento;2021;Sul;Dezembro
13510;Rua Arthur Bruno Schwambach;446;Apto 610 Edf Costa Do Rio;204175;Boa Viagem;2021;1560.28;59.4;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Sul;Dezembro
13511;Rua Arthur Bruno Schwambach;446;Apto 603 Edf Costa Do Rio;205981;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-09-20;Bom;Apartamento;2021;Sul;Setembro
13512;Rua Arthur Bruno Schwambach;446;Apto 701 Edf Costa Do Rio;220108;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13513;Rua Arthur Bruno Schwambach;446;Apto 710 Edf Costa Do Rio;205462;Boa Viagem;2021;1560.28;59.4;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Sul;Dezembro
13514;Rua Arthur Bruno Schwambach;446;Apto 810 Edf Costa Do Rio;206757;Boa Viagem;2021;1560.28;59.4;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Sul;Dezembro
13515;Rua Arthur Bruno Schwambach;446;Apto 901 Edf Costa Do Rio;222892;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13516;Rua Arthur Bruno Schwambach;446;Apto 905 Edf Costa Do Rio;209901;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-16;Bom;Apartamento;2021;Sul;Dezembro
13517;Rua Arthur Bruno Schwambach;446;Apto 905 Edf Costa Do Rio;209901;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-28;Bom;Apartamento;2021;Sul;Dezembro
13518;Rua Arthur Bruno Schwambach;446;Apto 906 Edf Costa Do Rio;210000;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-21;Bom;Apartamento;2021;Sul;Dezembro
13519;Rua Arthur Bruno Schwambach;446;Apto 908 Edf Costa Do Rio;209901;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-22;Bom;Apartamento;2021;Sul;Dezembro
13520;Rua Arthur Bruno Schwambach;446;Apto 1001 Edf Costa Do Rio;224296;Boa Viagem;2021;1560.28;64.76;Superior;Apartamento > 4 Pavimentos;Residencial;2021-08-27;Bom;Apartamento;2021;Sul;Agosto
13521;Rua Arthur Bruno Schwambach;446;Apto 302 Edf Costa Do Rio;202135;Boa Viagem;2021;1560.28;60.06;Superior;Apartamento > 4 Pavimentos;Residencial;2021-12-15;Bom;Apartamento;2021;Sul;Dezembro
13522;Rua General Salgado;619;Nan;1900000;Boa Viagem;1971;910.0;377.1;Médio;Casa;Residencial;2021-03-09;Regular;Casa;2021;Sul;Março
13523;Rua Joao Cardoso Aires;574;Apto 0501 Edf Adriana;380000;Boa Viagem;2002;967.5;120.12;Superior;Apartamento > 4 Pavimentos;Residencial;2021-02-19;Bom;Apartamento;2021;Sul;Fevereiro
13524;Rua General Salgado;551;Apto 303 Edf Chateau Canon;259927;Boa Viagem;2012;905.0;76.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-02-23;Bom;Apartamento;2021;Sul;Fevereiro
13525;Rua General Salgado;551;Apto 1404 Edf Chateau Canon;345669;Boa Viagem;2012;905.0;100.1;Médio;Apartamento > 4 Pavimentos;Residencial;2021-12-10;Bom;Apartamento;2021;Sul;Dezembro
13526;Rua General Salgado;551;Apto 503 Edf Chateau Canon;263214;Boa Viagem;2012;905.0;76.34;Médio;Apartamento > 4 Pavimentos;Residencial;2021-09-13;Bom;Apartamento;2021;Sul;Setembro
